id,title,age,available,neighbourhood,postcode,type,rooms,monthly_price_usd,monthly_min_usd,monthly_max_usd,link,long,lat,postcode_latlong,commute_time,commute_distance
100390714,Great Long Island City Home Share,5,1 Aug,Long Island City,11101,apartment,2,"$1,399",1399,1399,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100390714&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7443091,40.7443091+-73.9418603,1429,4383
100519498,Upper East Side Furnished Apartment for Co-Living,5,Available Now,Yorkville,10075,apartment,2,"$1,450",1450,1450,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100519498&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9558204,40.7728432,40.7728432+-73.9558204,1529,3646
100090937,Looking for a young clean considerate M/F $ 1000,5,Available Now,Jackson Heights,11372,apartment,3,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100090937&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8801301,40.7527924,40.7527924+-73.8801301,2029,11149
100026356,"Brownstone Between Bushweek & Willamsbrgh, No Fee",5,Available Now,Bedford - Stuyvesant,11206,apartment,3,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100026356&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7047738,40.7047738+-73.9418603,2116,10270
101252095,"Roommates Wanted on 170 Street , Near Cumc",5,Available Now,Washington Heights,10032,apartment,4,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101252095&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8409822,40.8409822+-73.9447994,1951,11113
100719274,Rooms available in WaHi. In-unit laundry! NO FEE!,5,Available Now,Washington Heights,10033,apartment,4,$875,875,875,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100719274&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8557765,40.8557765+-73.9447994,2431,12704
101251555,2 Professionals looking for 2 more roommates,6,1 Aug,Financial District,10038,apartment,4,"$1,825- $2,100",1825,2100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101251555&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0021019,40.7071498,40.7071498+-74.0021019,1967,7033
101185390,"Large bedroom with HUGE WIC, W/D, Doorman, Gym",6,Available Now,Tribeca,10013,apartment,3,"$1,745",1745,1745,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101185390&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D230%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0094471,40.7217861,40.7217861+-74.0094471,2734,5417
100933522,Furnished Private Full in Prospect Heights #170B,7,31 Jul,Crown Heights,11216,apartment,4,"$1,300",1300,1300,https://www.spareroom.com/roommate/fad_click.pl?fad_id=100933522&search_id=500028946123&offset=240&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
100738633,Bright Living  Room Available at 41St Street,6,Available Now,Sunnyside,11377,apartment,2,$650,650,650,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100738633&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.90364869999999,40.74133339999999,40.7413334+-73.9036487,2350,7685
100985005,"Bright, Furnished, Newly Renovated Duplex Share",6,Available Now,Harlem,10027,apartment,3,"$1,275",1275,1275,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100985005&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96243270000001,40.8138912,40.8138912+-73.9624327,1949,7889
100770592,"Easy month to month, No credit needed",6,Available Now,Bushwick,11207,apartment,4,"$1,000- $1,075",1000,1075,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100770592&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8918897,40.6655101,40.6655101+-73.8918897,3052,18534
101215612,Best of the Best! View Today! Utilities Included!,6,Available Now,Union Square,10003,apartment,3,"$1,550- $1,750",1550,1750,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101215612&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9874105,40.7322535,40.7322535+-73.9874105,1263,4163
101215015,A Must See! Will Not Last! Text Now!,6,14 Jul,Union Square,10003,apartment,2,"$1,750- $1,850",1750,1850,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101215015&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9874105,40.7322535,40.7322535+-73.9874105,1263,4163
100276540,Roommates Are Waiting!,6,25 Jul,East Village,10009,apartment,3,"$1,600- $1,800",1600,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100276540&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
100252456,No Fee at All! This Is Definitely the One!,6,Available Now,East Village,10009,apartment,3,"$1,600- $1,800",1600,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100252456&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
101214847,No Bills at All!  All of the Utilities Included!!!,6,15 Jul,East Village,10009,apartment,2,"$1,900- $2,000",1900,2000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101214847&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
100168126,Roommates Are Waiting for You! Text Asap,6,15 Jul,Gramercy Park,10010,apartment,3,"$1,600- $1,800",1600,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100168126&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.98153370000001,40.7388319,40.7388319+-73.9815337,2509,3047
100485187,Wow! No Fee! !What an Amazing Deal!,6,15 Jul,Gramercy Park,10010,apartment,3,"$1,600- $1,800",1600,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100485187&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D240%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.98153370000001,40.7388319,40.7388319+-73.9815337,2509,3047
101258254,Furnished Full Room in Midtown West #152A,3,31 Jul,Midtown Center,10036,apartment,3,"$1,750",1750,1750,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101258254&search_id=500028946123&offset=250&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
101139193,Very quaint and quiet  room available,6,1 Aug,Hamilton Heights,10031,apartment,4,$930,930,930,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101139193&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
101250163,Washer/Dryer in Unit,6,11 Aug,Manhattan Valley,10025,apartment,2,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101250163&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96831019999999,40.7999209,40.7999209+-73.9683102,1464,5434
101137891,Furnished Private Queen in West Village #124GB,7,15 Nov,Harlem,10027,apartment,4,"$1,350",1350,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101137891&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96243270000001,40.8138912,40.8138912+-73.9624327,1949,7889
101178514,Furnished Private Full Bed in Sugar Hill #167C,7,Available Now,Hamilton Heights,10031,apartment,2,"$1,350",1350,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101178514&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
101037583,Furnished Private Room in Hell's Kitchen #171A,7,4 Aug,Hell's Kitchen,10036,apartment,4,"$1,750",1750,1750,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101037583&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
101037538,Furnished Private Queen in Hell's Kitchen #172A,7,31 Jul,Hell's Kitchen,10036,apartment,4,"$2,000",2000,2000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101037538&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
100933522,Furnished Private Full in Prospect Heights #170B,7,31 Jul,Crown Heights,11216,apartment,4,"$1,300",1300,1300,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100933522&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
101190937,Furnished Full Room in Upper East Side #1552A,7,15 Aug,Upper East Side,10128,apartment,4,"$1,675",1675,1675,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101190937&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7826039,40.7826039+-73.9506774,1667,5557
101183671,Furnished Room in Hell's Kitchen #172D,7,31 Jul,Hell's Kitchen,10036,apartment,2,"$1,625",1625,1625,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101183671&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
100566283,Room furnished for rent in shared apartment,7,Available Now,Bushwick,11221,apartment,3,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100566283&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D250%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.6903213,40.6903213+-73.9271644,1674,12026
101257954,Furnished Private Room in West Harlem #125D,3,Available Now,Harlem,10027,apartment,2,"$1,400",1400,1400,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101257954&search_id=500028946123&offset=260&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96243270000001,40.8138912,40.8138912+-73.9624327,1949,7889
101245144,Jr. Suite,7,1 Sep,Inwood,10034,apartment,2,"$1,850",1850,1850,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101245144&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.8721452,40.8721452+-73.9212858,2400,14837
100803268,"Furnished room available-dec 1,",7,Available Now,Brooklyn,11203,apartment,2,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100803268&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93304289999999,40.6515882,40.6515882+-73.9330429,3464,16893
100008653,Great furnished student room #2,7,Available Now,Brooklyn,11215,apartment,4,$800- $900,800,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100008653&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.6681669,40.6681669+-73.9800645,2117,12950
100070232,"Amazing Spacious1 BR-5mins walk to subway,elevator",7,1 Aug,Elmhurst,11373,apartment,2,"$1,025",1025,1025,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100070232&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8801301,40.737975,40.737975+-73.8801301,1916,11189
101248690,$1350 Broadway (NW) Pets +Laundry+ Queen Size Room,7,31 Jul,Astoria,11106,apartment,3,"$1,350",1350,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101248690&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.7595044,40.7595044+-73.9271644,1471,7009
101243389,"East Harlem, 4BR, Private Cozy and Large Room",7,Available Now,East Harlem,10035,apartment,4,$750- $900,750,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101243389&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.794065,40.794065+-73.9271644,2722,12175
101236951,"Loft like 2 BR, all utilities and furniture incl.",7,Available Now,St. George,10301,apartment,2,$930- $975,930,975,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101236951&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0946311,40.6274394,40.6274394+-74.0946311,5140,18856
100097580,Keith,7,Available Now,Murray Hill,10016,apartment,2,"$1,995",1995,1995,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100097580&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.74727,40.74727+-73.9800645,959,1577
100628632,Large Furnished Room in East Williamsburg,7,Available Now,East Williamsburg,11206,apartment,5,$875,875,875,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100628632&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7047738,40.7047738+-73.9418603,2116,10270
101220895,Looking for a Roommate in Jackson Heights,7,15 Jul,Jackson Heights,11372,apartment,2,$975,975,975,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101220895&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D260%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8801301,40.7527924,40.7527924+-73.8801301,2029,11149
101257897,Furnished Queen Room in Williamsburg #1201B,3,Available Now,Williamsburg,11211,apartment,4,"$1,400",1400,1400,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101257897&search_id=500028946123&offset=270&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D270%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
101210290,Privateâs rooms for rent,7,Available Now,Inwood,10034,apartment,3,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101210290&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D270%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.8721452,40.8721452+-73.9212858,2400,14837
101216179,Only 1 Month August Sublet (Not Possible Longer),7,1 Aug,Uptown,10029,apartment,2,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101216179&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D270%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.79164069999999,40.7916407+-73.9447994,1629,6461
100244113,Large Furnished Room - Great Deal,7,22 Jul,Elmhurst,11373,apartment,2,$700,700,700,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100244113&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D270%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8801301,40.737975,40.737975+-73.8801301,1916,11189
